registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo,url,arquivo,baixado_json,cat_key,is_first_of_kind,score_prioridade,status_processamento,tentativas,mensagem_erro
2022_02538_pdf1,2022,2022-09-01,PRT - PORTARIA 1616/2022,PRT,PORTARIA,1616/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221616tispde.pdf,prt20221616tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02539_pdf1,2022,2022-09-01,PRT - PORTARIA 1617/2022,PRT,PORTARIA,1617/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221617tispde.pdf,prt20221617tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02540_pdf1,2022,2022-09-01,PRT - PORTARIA 682/2022,PRT,PORTARIA,682/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt2022682mme.pdf,prt2022682mme.pdf,True,PRTTexto IntegralAutorização,False,202.0,pendente,0,
2022_02542_pdf1,2022,2022-08-31,DSP - DESPACHO 2207/2022,DSP,DESPACHO,2207/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222207ti.pdf,dsp20222207ti.pdf,True,DSPTexto IntegralAutorização,False,202.0,pendente,0,
2022_02550_pdf1,2022,2022-08-31,DSP - DESPACHO 2369/2022,DSP,DESPACHO,2369/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222369ti.pdf,dsp20222369ti.pdf,True,DSPTexto IntegralAlteração,False,202.0,pendente,0,
2022_02552_pdf1,2022,2022-08-31,DSP - DESPACHO 2383/2022,DSP,DESPACHO,2383/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222383ti.pdf,dsp20222383ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02553_pdf1,2022,2022-08-31,DSP - DESPACHO 2384/2022,DSP,DESPACHO,2384/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222384ti.pdf,dsp20222384ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02554_pdf1,2022,2022-08-31,DSP - DESPACHO 2385/2022,DSP,DESPACHO,2385/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222385ti.pdf,dsp20222385ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02555_pdf1,2022,2022-08-31,DSP - DESPACHO 2386/2022,DSP,DESPACHO,2386/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/dsp20222386ti.pdf,dsp20222386ti.pdf,True,DSPTexto IntegralLiberação,False,202.0,pendente,0,
2022_02558_pdf1,2022,2022-08-31,PRT - PORTARIA 1595/2022,PRT,PORTARIA,1595/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221595spde.pdf,prt20221595spde.pdf,True,PRTTexto IntegralFixação,False,202.0,pendente,0,
2022_02559_pdf1,2022,2022-08-31,PRT - PORTARIA 1596/2022,PRT,PORTARIA,1596/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221596spde.pdf,prt20221596spde.pdf,True,PRTTexto IntegralFixação,False,202.0,pendente,0,
2022_02561_pdf1,2022,2022-08-31,PRT - PORTARIA 1598/2022,PRT,PORTARIA,1598/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221598tispde.pdf,prt20221598tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02562_pdf1,2022,2022-08-31,PRT - PORTARIA 1599/2022,PRT,PORTARIA,1599/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221599tispde.pdf,prt20221599tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02563_pdf1,2022,2022-08-31,PRT - PORTARIA 1600/2022,PRT,PORTARIA,1600/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221600tispde.pdf,prt20221600tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02564_pdf1,2022,2022-08-31,PRT - PORTARIA 1601/2022,PRT,PORTARIA,1601/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221601tispde.pdf,prt20221601tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02565_pdf1,2022,2022-08-31,PRT - PORTARIA 1602/2022,PRT,PORTARIA,1602/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221602tispde.pdf,prt20221602tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02566_pdf1,2022,2022-08-31,PRT - PORTARIA 1603/2022,PRT,PORTARIA,1603/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221603tispde.pdf,prt20221603tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02567_pdf1,2022,2022-08-31,PRT - PORTARIA 1604/2022,PRT,PORTARIA,1604/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221604tispde.pdf,prt20221604tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02568_pdf1,2022,2022-08-31,PRT - PORTARIA 1605/2022,PRT,PORTARIA,1605/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221605tispde.pdf,prt20221605tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02569_pdf1,2022,2022-08-31,PRT - PORTARIA 1606/2022,PRT,PORTARIA,1606/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221606tispde.pdf,prt20221606tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02570_pdf1,2022,2022-08-31,PRT - PORTARIA 1607/2022,PRT,PORTARIA,1607/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221607tispde.pdf,prt20221607tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02571_pdf1,2022,2022-08-31,PRT - PORTARIA 1608/2022,PRT,PORTARIA,1608/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221608tispde.pdf,prt20221608tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02572_pdf1,2022,2022-08-31,PRT - PORTARIA 1609/2022,PRT,PORTARIA,1609/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/prt20221609tispde.pdf,prt20221609tispde.pdf,True,PRTTexto IntegralAprovação,False,202.0,pendente,0,
2022_02573_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12493/2022,REA,RESOLUÇÃO AUTORIZATIVA,12493/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212493ti.pdf,rea202212493ti.pdf,True,REATexto IntegralAlteração,False,202.0,pendente,0,
2022_02573_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12493/2022,REA,RESOLUÇÃO AUTORIZATIVA,12493/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212493_1.pdf,area202212493_1.pdf,True,REAVotoAlteração,False,202.0,pendente,0,
2022_02574_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12497/2022,REA,RESOLUÇÃO AUTORIZATIVA,12497/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/rea202212497ti.pdf,rea202212497ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02574_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12497/2022,REA,RESOLUÇÃO AUTORIZATIVA,12497/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/area202212497_1.pdf,area202212497_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02575_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12498/2022,REA,RESOLUÇÃO AUTORIZATIVA,12498/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,http://www2.aneel.gov.br/cedoc/rea202212498ti.pdf,rea202212498ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02575_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12498/2022,REA,RESOLUÇÃO AUTORIZATIVA,12498/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,http://www2.aneel.gov.br/cedoc/area202212498_1.pdf,area202212498_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02576_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12499/2022,REA,RESOLUÇÃO AUTORIZATIVA,12499/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212499ti.pdf,rea202212499ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02576_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12499/2022,REA,RESOLUÇÃO AUTORIZATIVA,12499/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212499_1.pdf,area202212499_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02577_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12500/2022,REA,RESOLUÇÃO AUTORIZATIVA,12500/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212500ti.pdf,rea202212500ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02577_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12500/2022,REA,RESOLUÇÃO AUTORIZATIVA,12500/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212500_1.pdf,area202212500_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02578_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12501/2022,REA,RESOLUÇÃO AUTORIZATIVA,12501/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212501ti.pdf,rea202212501ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02578_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12501/2022,REA,RESOLUÇÃO AUTORIZATIVA,12501/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212501_1.pdf,area202212501_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02579_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12502/2022,REA,RESOLUÇÃO AUTORIZATIVA,12502/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212502ti.pdf,rea202212502ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02579_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12502/2022,REA,RESOLUÇÃO AUTORIZATIVA,12502/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212502_1.pdf,area202212502_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02580_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12503/2022,REA,RESOLUÇÃO AUTORIZATIVA,12503/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212503ti.pdf,rea202212503ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02580_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12503/2022,REA,RESOLUÇÃO AUTORIZATIVA,12503/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212503_1.pdf,area202212503_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02581_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12504/2022,REA,RESOLUÇÃO AUTORIZATIVA,12504/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212504ti.pdf,rea202212504ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02581_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12504/2022,REA,RESOLUÇÃO AUTORIZATIVA,12504/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212504_1.pdf,area202212504_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02582_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12505/2022,REA,RESOLUÇÃO AUTORIZATIVA,12505/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212505ti.pdf,rea202212505ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02582_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12505/2022,REA,RESOLUÇÃO AUTORIZATIVA,12505/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212505_1.pdf,area202212505_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02583_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12506/2022,REA,RESOLUÇÃO AUTORIZATIVA,12506/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212506ti.pdf,rea202212506ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02583_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12506/2022,REA,RESOLUÇÃO AUTORIZATIVA,12506/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212506_1.pdf,area202212506_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02584_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12507/2022,REA,RESOLUÇÃO AUTORIZATIVA,12507/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212507ti.pdf,rea202212507ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02584_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12507/2022,REA,RESOLUÇÃO AUTORIZATIVA,12507/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212507_1.pdf,area202212507_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02585_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12508/2022,REA,RESOLUÇÃO AUTORIZATIVA,12508/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212508ti.pdf,rea202212508ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02585_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12508/2022,REA,RESOLUÇÃO AUTORIZATIVA,12508/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212508_1.pdf,area202212508_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02586_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12509/2022,REA,RESOLUÇÃO AUTORIZATIVA,12509/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212509ti.pdf,rea202212509ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02586_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12509/2022,REA,RESOLUÇÃO AUTORIZATIVA,12509/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212509_1.pdf,area202212509_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02587_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12510/2022,REA,RESOLUÇÃO AUTORIZATIVA,12510/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212510ti.pdf,rea202212510ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02587_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12510/2022,REA,RESOLUÇÃO AUTORIZATIVA,12510/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212510_1.pdf,area202212510_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02588_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12511/2022,REA,RESOLUÇÃO AUTORIZATIVA,12511/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212511ti.pdf,rea202212511ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02588_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12511/2022,REA,RESOLUÇÃO AUTORIZATIVA,12511/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212511_1.pdf,area202212511_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02589_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12512/2022,REA,RESOLUÇÃO AUTORIZATIVA,12512/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212512ti.pdf,rea202212512ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02589_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12512/2022,REA,RESOLUÇÃO AUTORIZATIVA,12512/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212512_1.pdf,area202212512_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02590_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12513/2022,REA,RESOLUÇÃO AUTORIZATIVA,12513/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212513ti.pdf,rea202212513ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02590_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12513/2022,REA,RESOLUÇÃO AUTORIZATIVA,12513/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212513_1.pdf,area202212513_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02591_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12514/2022,REA,RESOLUÇÃO AUTORIZATIVA,12514/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212514ti.pdf,rea202212514ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02591_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12514/2022,REA,RESOLUÇÃO AUTORIZATIVA,12514/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212514_1.pdf,area202212514_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02592_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12515/2022,REA,RESOLUÇÃO AUTORIZATIVA,12515/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212515ti.pdf,rea202212515ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02592_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12515/2022,REA,RESOLUÇÃO AUTORIZATIVA,12515/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212515_1.pdf,area202212515_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02593_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12516/2022,REA,RESOLUÇÃO AUTORIZATIVA,12516/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212516ti.pdf,rea202212516ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02593_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12516/2022,REA,RESOLUÇÃO AUTORIZATIVA,12516/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212516_1.pdf,area202212516_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02594_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12517/2022,REA,RESOLUÇÃO AUTORIZATIVA,12517/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212517ti.pdf,rea202212517ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02594_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12517/2022,REA,RESOLUÇÃO AUTORIZATIVA,12517/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212517_1.pdf,area202212517_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
2022_02595_pdf1,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12518/2022,REA,RESOLUÇÃO AUTORIZATIVA,12518/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral,https://www2.aneel.gov.br/cedoc/rea202212518ti.pdf,rea202212518ti.pdf,True,REATexto IntegralAutorização,False,202.0,pendente,0,
2022_02595_pdf2,2022,2022-08-31,REA - RESOLUÇÃO AUTORIZATIVA 12518/2022,REA,RESOLUÇÃO AUTORIZATIVA,12518/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto,https://www2.aneel.gov.br/cedoc/area202212518_1.pdf,area202212518_1.pdf,True,REAVotoAutorização,False,202.0,pendente,0,
